fecha,DELITO DE BAJO IMPACTO,FEMINICIDIO,HECHO NO DELICTIVO,HOMICIDIO DOLOSO,LESIONES DOLOSAS POR DISPARO DE ARMA DE FUEGO,PLAGIO O SECUESTRO,ROBO A CASA HABITACIÓN CON VIOLENCIA,ROBO A CUENTAHABIENTE SALIENDO DEL CAJERO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,ROBO A PASAJERO A BORDO DE MICROBUS CON Y SIN VIOLENCIA,ROBO A PASAJERO A BORDO DE TAXI CON VIOLENCIA,ROBO A PASAJERO A BORDO DEL METRO CON Y SIN VIOLENCIA,ROBO A REPARTIDOR CON Y SIN VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,ROBO A TRANSPORTISTA CON Y SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,SECUESTRO,VIOLACIÓN,total_delitos
2022-12-18,454.0,0.0,12.0,3.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,19.0,0.0,16.0,0.0,7.0,517.0
2022-12-19,447.0,0.0,4.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,29.0,0.0,16.0,0.0,3.0,513.0
2022-12-20,488.0,0.0,15.0,1.0,0.0,0.0,1.0,3.0,4.0,9.0,1.0,4.0,3.0,25.0,0.0,14.0,0.0,3.0,571.0
2022-12-21,448.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,4.0,4.0,33.0,0.0,17.0,0.0,2.0,525.0
2022-12-22,506.0,0.0,12.0,3.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,29.0,0.0,17.0,0.0,4.0,580.0
2022-12-23,478.0,0.0,10.0,0.0,3.0,0.0,2.0,2.0,5.0,5.0,1.0,5.0,4.0,26.0,0.0,26.0,0.0,7.0,574.0
2022-12-24,336.0,0.0,5.0,3.0,1.0,0.0,1.0,1.0,6.0,6.0,1.0,1.0,3.0,13.0,0.0,13.0,0.0,6.0,396.0
2022-12-25,253.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,6.0,288.0
2022-12-26,415.0,0.0,15.0,3.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,2.0,2.0,21.0,0.0,10.0,0.0,3.0,480.0
2022-12-27,475.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,3.0,27.0,0.0,18.0,0.0,6.0,556.0
2022-12-28,428.0,0.0,9.0,1.0,0.0,0.0,1.0,0.0,9.0,3.0,0.0,2.0,5.0,23.0,1.0,21.0,0.0,2.0,505.0
2022-12-29,402.0,0.0,9.0,2.0,0.0,0.0,1.0,2.0,8.0,1.0,0.0,2.0,3.0,28.0,0.0,15.0,0.0,4.0,477.0
2022-12-30,418.0,0.0,12.0,1.0,0.0,0.0,0.0,2.0,7.0,2.0,3.0,1.0,2.0,32.0,0.0,8.0,1.0,2.0,491.0
2022-12-31,338.0,0.0,9.0,1.0,2.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,4.0,16.0,0.0,12.0,0.0,6.0,396.0
2023-01-01,598.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,7.0,0.0,14.0,0.0,19.0,653.0
2023-01-02,503.0,0.0,11.0,2.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,9.0,4.0,19.0,0.0,16.0,0.0,2.0,577.0
2023-01-03,529.0,0.0,14.0,1.0,0.0,0.0,1.0,4.0,5.0,2.0,1.0,3.0,8.0,25.0,0.0,14.0,0.0,4.0,611.0
2023-01-04,449.0,0.0,13.0,0.0,2.0,0.0,1.0,1.0,6.0,2.0,1.0,6.0,1.0,26.0,0.0,15.0,0.0,5.0,528.0
2023-01-05,561.0,0.0,7.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0,35.0,0.0,23.0,0.0,4.0,643.0
2023-01-06,462.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,18.0,0.0,25.0,0.0,5.0,527.0
2023-01-07,460.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,22.0,0.0,9.0,0.0,4.0,517.0
2023-01-08,455.0,0.0,9.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,0.0,15.0,0.0,13.0,0.0,11.0,516.0
2023-01-09,558.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,7.0,1.0,27.0,1.0,14.0,0.0,1.0,623.0
2023-01-10,566.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,2.0,5.0,32.0,1.0,22.0,0.0,3.0,650.0
2023-01-11,525.0,0.0,7.0,3.0,0.0,0.0,1.0,1.0,9.0,2.0,0.0,2.0,5.0,22.0,0.0,13.0,0.0,3.0,593.0
2023-01-12,555.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,15.0,2.0,1.0,4.0,2.0,29.0,0.0,17.0,0.0,3.0,645.0
2023-01-13,550.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,3.0,0.0,32.0,0.0,9.0,0.0,5.0,617.0
2023-01-14,445.0,0.0,8.0,3.0,1.0,0.0,0.0,1.0,4.0,2.0,1.0,3.0,2.0,14.0,0.0,15.0,0.0,8.0,507.0
2023-01-15,555.0,0.0,10.0,7.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,25.0,0.0,14.0,0.0,6.0,625.0
2023-01-16,584.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,4.0,5.0,0.0,3.0,4.0,31.0,0.0,11.0,0.0,3.0,654.0
2023-01-17,605.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,26.0,0.0,18.0,0.0,5.0,676.0
2023-01-18,610.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,1.0,36.0,0.0,15.0,0.0,2.0,684.0
2023-01-19,529.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,0.0,35.0,0.0,14.0,0.0,3.0,604.0
2023-01-20,611.0,0.0,5.0,1.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,4.0,34.0,0.0,13.0,0.0,4.0,685.0
2023-01-21,483.0,0.0,9.0,4.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,1.0,24.0,0.0,12.0,0.0,4.0,548.0
2023-01-22,465.0,0.0,11.0,2.0,3.0,0.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,32.0,0.0,16.0,0.0,5.0,542.0
2023-01-23,626.0,0.0,12.0,0.0,2.0,0.0,1.0,2.0,9.0,0.0,0.0,2.0,3.0,27.0,0.0,17.0,0.0,9.0,710.0
2023-01-24,513.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,31.0,0.0,11.0,0.0,3.0,581.0
2023-01-25,577.0,0.0,7.0,2.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,4.0,2.0,31.0,0.0,19.0,0.0,4.0,655.0
2023-01-26,555.0,0.0,9.0,4.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,1.0,2.0,28.0,0.0,14.0,0.0,7.0,632.0
2023-01-27,570.0,0.0,13.0,1.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,1.0,2.0,21.0,1.0,14.0,0.0,3.0,635.0
2023-01-28,527.0,0.0,13.0,4.0,0.0,0.0,1.0,0.0,7.0,3.0,0.0,1.0,4.0,19.0,0.0,15.0,0.0,2.0,596.0
2023-01-29,457.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,31.0,0.0,10.0,0.0,5.0,520.0
2023-01-30,628.0,0.0,11.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,4.0,34.0,0.0,17.0,0.0,4.0,710.0
2023-01-31,548.0,0.0,11.0,1.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,3.0,4.0,22.0,1.0,19.0,0.0,0.0,621.0
2023-02-01,740.0,0.0,10.0,0.0,2.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,5.0,23.0,0.0,21.0,1.0,11.0,826.0
2023-02-02,608.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,8.0,5.0,30.0,0.0,23.0,0.0,3.0,692.0
2023-02-03,601.0,0.0,8.0,5.0,1.0,0.0,2.0,0.0,3.0,3.0,1.0,6.0,3.0,26.0,0.0,13.0,0.0,5.0,677.0
2023-02-04,440.0,0.0,8.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,24.0,0.0,18.0,0.0,6.0,506.0
2023-02-05,447.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,9.0,1.0,1.0,1.0,4.0,24.0,0.0,11.0,0.0,3.0,511.0
2023-02-06,488.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,1.0,25.0,0.0,11.0,0.0,6.0,556.0
2023-02-07,598.0,0.0,14.0,2.0,2.0,0.0,1.0,2.0,3.0,1.0,0.0,7.0,2.0,26.0,0.0,11.0,0.0,9.0,678.0
2023-02-08,573.0,0.0,7.0,1.0,0.0,0.0,3.0,2.0,6.0,1.0,0.0,4.0,2.0,27.0,0.0,19.0,0.0,4.0,649.0
2023-02-09,576.0,0.0,7.0,1.0,1.0,0.0,0.0,2.0,4.0,3.0,0.0,4.0,3.0,27.0,1.0,18.0,0.0,5.0,652.0
2023-02-10,677.0,0.0,12.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,1.0,3.0,40.0,0.0,17.0,0.0,6.0,768.0
2023-02-11,524.0,0.0,12.0,5.0,1.0,0.0,1.0,1.0,8.0,4.0,1.0,3.0,9.0,23.0,0.0,15.0,0.0,5.0,612.0
2023-02-12,490.0,0.0,8.0,4.0,1.0,0.0,1.0,0.0,10.0,1.0,0.0,2.0,0.0,27.0,0.0,20.0,0.0,9.0,573.0
2023-02-13,615.0,0.0,12.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,0.0,4.0,6.0,41.0,0.0,15.0,0.0,5.0,707.0
2023-02-14,682.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,3.0,26.0,0.0,16.0,0.0,2.0,753.0
2023-02-15,699.0,0.0,8.0,4.0,0.0,0.0,1.0,1.0,5.0,2.0,1.0,5.0,1.0,19.0,0.0,14.0,0.0,12.0,772.0
2023-02-16,637.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,4.0,3.0,28.0,0.0,15.0,0.0,7.0,706.0
2023-02-17,647.0,0.0,10.0,2.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,3.0,3.0,29.0,0.0,14.0,1.0,7.0,724.0
2023-02-18,531.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,29.0,0.0,12.0,0.0,3.0,592.0
2023-02-19,540.0,0.0,7.0,5.0,2.0,0.0,3.0,0.0,7.0,2.0,0.0,1.0,1.0,30.0,0.0,21.0,1.0,6.0,626.0
2023-02-20,655.0,0.0,10.0,1.0,3.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,5.0,33.0,0.0,15.0,0.0,6.0,737.0
2023-02-21,586.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,26.0,0.0,12.0,0.0,1.0,643.0
2023-02-22,642.0,0.0,7.0,3.0,1.0,0.0,1.0,0.0,7.0,3.0,0.0,2.0,2.0,30.0,0.0,16.0,0.0,6.0,720.0
2023-02-23,613.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,5.0,34.0,0.0,19.0,0.0,3.0,704.0
2023-02-24,609.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,3.0,6.0,35.0,0.0,15.0,0.0,5.0,695.0
2023-02-25,525.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,1.0,31.0,0.0,16.0,0.0,11.0,600.0
2023-02-26,491.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,27.0,0.0,21.0,0.0,2.0,560.0
2023-02-27,590.0,0.0,13.0,2.0,0.0,0.0,1.0,1.0,6.0,3.0,0.0,6.0,6.0,34.0,0.0,12.0,0.0,1.0,675.0
2023-02-28,618.0,0.0,11.0,2.0,0.0,0.0,2.0,0.0,11.0,2.0,0.0,3.0,2.0,36.0,0.0,19.0,0.0,7.0,713.0
2023-03-01,780.0,0.0,15.0,4.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,5.0,5.0,30.0,0.0,16.0,0.0,10.0,871.0
2023-03-02,615.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,4.0,4.0,18.0,2.0,17.0,1.0,4.0,682.0
2023-03-03,681.0,0.0,12.0,3.0,1.0,0.0,0.0,4.0,4.0,2.0,1.0,5.0,2.0,29.0,1.0,18.0,0.0,5.0,768.0
2023-03-04,553.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,3.0,3.0,33.0,0.0,21.0,0.0,11.0,639.0
2023-03-05,513.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,1.0,15.0,0.0,19.0,0.0,9.0,577.0
2023-03-06,614.0,0.0,9.0,4.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,5.0,1.0,27.0,0.0,9.0,0.0,5.0,683.0
2023-03-07,607.0,0.0,9.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,7.0,2.0,23.0,0.0,20.0,0.0,4.0,681.0
2023-03-08,647.0,0.0,6.0,3.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,4.0,2.0,20.0,0.0,15.0,0.0,5.0,710.0
2023-03-09,609.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,26.0,0.0,13.0,0.0,7.0,669.0
2023-03-10,666.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,6.0,1.0,1.0,2.0,3.0,39.0,0.0,12.0,1.0,9.0,756.0
2023-03-11,514.0,0.0,11.0,4.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,3.0,0.0,32.0,0.0,18.0,0.0,6.0,598.0
2023-03-12,536.0,0.0,10.0,4.0,0.0,0.0,2.0,0.0,6.0,0.0,1.0,5.0,1.0,22.0,0.0,19.0,0.0,5.0,611.0
2023-03-13,591.0,0.0,11.0,3.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,3.0,21.0,0.0,18.0,0.0,5.0,665.0
2023-03-14,565.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,8.0,4.0,31.0,0.0,12.0,0.0,2.0,639.0
2023-03-15,669.0,0.0,7.0,2.0,1.0,0.0,0.0,1.0,8.0,3.0,0.0,5.0,2.0,15.0,0.0,11.0,0.0,7.0,731.0
2023-03-16,567.0,0.0,10.0,0.0,1.0,0.0,2.0,0.0,6.0,2.0,0.0,2.0,6.0,21.0,0.0,13.0,0.0,4.0,634.0
2023-03-17,625.0,0.0,10.0,6.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0,3.0,27.0,1.0,15.0,0.0,9.0,707.0
2023-03-18,491.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,6.0,29.0,0.0,11.0,0.0,7.0,555.0
2023-03-19,423.0,0.0,8.0,2.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,3.0,1.0,18.0,0.0,17.0,0.0,3.0,484.0
2023-03-20,483.0,0.0,8.0,3.0,2.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,1.0,21.0,0.0,11.0,0.0,6.0,543.0
2023-03-21,589.0,0.0,11.0,1.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,6.0,0.0,24.0,0.0,15.0,0.0,5.0,659.0
2023-03-22,591.0,0.0,8.0,3.0,3.0,0.0,1.0,0.0,7.0,1.0,0.0,2.0,4.0,20.0,0.0,17.0,0.0,4.0,661.0
2023-03-23,648.0,0.0,14.0,2.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,2.0,28.0,0.0,18.0,0.0,3.0,726.0
2023-03-24,606.0,0.0,7.0,3.0,3.0,0.0,1.0,1.0,4.0,3.0,1.0,3.0,5.0,23.0,0.0,17.0,0.0,6.0,683.0
2023-03-25,525.0,0.0,7.0,4.0,1.0,0.0,2.0,0.0,7.0,0.0,1.0,1.0,0.0,18.0,0.0,12.0,0.0,2.0,580.0
2023-03-26,511.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,26.0,0.0,11.0,0.0,7.0,574.0
2023-03-27,605.0,0.0,11.0,2.0,2.0,0.0,0.0,0.0,3.0,5.0,1.0,3.0,7.0,27.0,0.0,13.0,0.0,5.0,684.0
2023-03-28,613.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,7.0,2.0,1.0,1.0,7.0,32.0,1.0,15.0,0.0,7.0,696.0
2023-03-29,617.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,8.0,2.0,0.0,1.0,7.0,21.0,0.0,22.0,0.0,7.0,695.0
2023-03-30,625.0,0.0,14.0,3.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,4.0,3.0,20.0,0.0,19.0,0.0,5.0,703.0
2023-03-31,671.0,0.0,6.0,2.0,2.0,0.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,20.0,0.0,15.0,0.0,10.0,741.0
2023-04-01,648.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,6.0,1.0,1.0,2.0,2.0,21.0,0.0,20.0,0.0,11.0,726.0
2023-04-02,577.0,0.0,7.0,3.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,17.0,0.0,25.0,0.0,7.0,648.0
2023-04-03,634.0,0.0,10.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,5.0,1.0,22.0,0.0,13.0,0.0,3.0,696.0
2023-04-04,555.0,0.0,11.0,2.0,1.0,0.0,1.0,0.0,10.0,0.0,0.0,2.0,4.0,20.0,0.0,18.0,0.0,2.0,626.0
2023-04-05,512.0,0.0,5.0,0.0,3.0,0.0,1.0,0.0,5.0,2.0,0.0,3.0,3.0,36.0,0.0,14.0,0.0,0.0,584.0
2023-04-06,417.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,20.0,0.0,11.0,0.0,1.0,466.0
2023-04-07,385.0,0.0,8.0,0.0,0.0,0.0,1.0,1.0,13.0,1.0,0.0,0.0,2.0,15.0,0.0,9.0,0.0,7.0,442.0
2023-04-08,407.0,0.0,3.0,2.0,3.0,0.0,1.0,0.0,8.0,0.0,0.0,3.0,2.0,23.0,0.0,16.0,0.0,6.0,474.0
2023-04-09,497.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,14.0,0.0,14.0,0.0,3.0,547.0
2023-04-10,583.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,5.0,3.0,1.0,2.0,1.0,35.0,1.0,20.0,0.0,2.0,669.0
2023-04-11,546.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,17.0,0.0,23.0,0.0,4.0,610.0
2023-04-12,567.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,2.0,5.0,23.0,0.0,16.0,0.0,4.0,637.0
2023-04-13,521.0,0.0,9.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,4.0,13.0,0.0,11.0,1.0,3.0,572.0
2023-04-14,567.0,0.0,11.0,1.0,1.0,0.0,0.0,3.0,8.0,1.0,0.0,1.0,3.0,31.0,0.0,18.0,0.0,4.0,649.0
2023-04-15,524.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,5.0,7.0,23.0,0.0,17.0,0.0,6.0,592.0
2023-04-16,556.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0,3.0,1.0,18.0,0.0,10.0,0.0,8.0,613.0
2023-04-17,586.0,0.0,11.0,1.0,1.0,0.0,2.0,0.0,7.0,3.0,0.0,3.0,5.0,38.0,1.0,9.0,0.0,3.0,670.0
2023-04-18,619.0,0.0,14.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,1.0,4.0,5.0,18.0,0.0,19.0,0.0,6.0,698.0
2023-04-19,661.0,0.0,11.0,2.0,1.0,0.0,4.0,0.0,6.0,1.0,1.0,4.0,1.0,33.0,0.0,18.0,0.0,4.0,747.0
2023-04-20,598.0,0.0,6.0,4.0,2.0,0.0,1.0,1.0,10.0,2.0,1.0,3.0,0.0,31.0,0.0,17.0,0.0,6.0,682.0
2023-04-21,622.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,8.0,1.0,0.0,1.0,4.0,27.0,1.0,19.0,0.0,6.0,701.0
2023-04-22,477.0,0.0,8.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,20.0,0.0,14.0,0.0,3.0,533.0
2023-04-23,548.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,8.0,2.0,1.0,4.0,0.0,20.0,0.0,11.0,0.0,7.0,609.0
2023-04-24,627.0,0.0,6.0,3.0,2.0,0.0,1.0,0.0,8.0,1.0,0.0,2.0,1.0,21.0,0.0,17.0,1.0,2.0,692.0
2023-04-25,665.0,0.0,14.0,2.0,2.0,0.0,2.0,0.0,11.0,3.0,0.0,2.0,3.0,24.0,0.0,14.0,0.0,2.0,744.0
2023-04-26,598.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0,2.0,21.0,0.0,20.0,0.0,2.0,672.0
2023-04-27,585.0,0.0,12.0,6.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,5.0,25.0,0.0,11.0,0.0,6.0,661.0
2023-04-28,597.0,0.0,9.0,1.0,1.0,0.0,1.0,2.0,9.0,1.0,2.0,2.0,2.0,26.0,0.0,17.0,0.0,5.0,675.0
2023-04-29,480.0,0.0,11.0,5.0,1.0,0.0,2.0,1.0,5.0,1.0,0.0,4.0,0.0,27.0,0.0,13.0,0.0,6.0,556.0
2023-04-30,495.0,0.0,5.0,5.0,2.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,29.0,0.0,13.0,0.0,6.0,568.0
2023-05-01,640.0,0.0,9.0,3.0,0.0,0.0,1.0,0.0,5.0,5.0,0.0,2.0,0.0,22.0,0.0,15.0,0.0,10.0,712.0
2023-05-02,619.0,0.0,18.0,4.0,0.0,0.0,2.0,2.0,7.0,1.0,0.0,2.0,7.0,24.0,0.0,22.0,0.0,4.0,712.0
2023-05-03,618.0,0.0,11.0,6.0,1.0,0.0,3.0,0.0,6.0,3.0,1.0,3.0,1.0,17.0,0.0,22.0,1.0,2.0,695.0
2023-05-04,625.0,0.0,10.0,4.0,0.0,0.0,0.0,1.0,8.0,4.0,0.0,3.0,1.0,32.0,0.0,23.0,0.0,6.0,717.0
2023-05-05,591.0,0.0,7.0,2.0,1.0,0.0,1.0,1.0,9.0,2.0,1.0,4.0,3.0,21.0,0.0,18.0,0.0,5.0,666.0
2023-05-06,489.0,0.0,10.0,1.0,3.0,0.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,20.0,0.0,15.0,0.0,4.0,554.0
2023-05-07,555.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,14.0,0.0,16.0,0.0,3.0,611.0
2023-05-08,637.0,0.0,5.0,4.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,3.0,1.0,23.0,0.0,15.0,0.0,2.0,701.0
2023-05-09,605.0,0.0,11.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,5.0,20.0,0.0,25.0,0.0,3.0,681.0
2023-05-10,510.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,5.0,2.0,19.0,0.0,15.0,0.0,6.0,573.0
2023-05-11,558.0,0.0,7.0,0.0,1.0,0.0,1.0,1.0,9.0,1.0,1.0,3.0,1.0,28.0,0.0,16.0,0.0,7.0,634.0
2023-05-12,598.0,0.0,12.0,2.0,0.0,0.0,0.0,1.0,10.0,4.0,1.0,4.0,1.0,17.0,0.0,20.0,0.0,5.0,675.0
2023-05-13,463.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,22.0,1.0,10.0,0.0,4.0,520.0
2023-05-14,545.0,0.0,11.0,2.0,1.0,0.0,1.0,0.0,7.0,2.0,1.0,1.0,0.0,19.0,0.0,15.0,0.0,4.0,609.0
2023-05-15,623.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,5.0,20.0,0.0,14.0,0.0,7.0,689.0
2023-05-16,534.0,0.0,8.0,2.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,4.0,7.0,27.0,0.0,16.0,0.0,4.0,611.0
2023-05-17,563.0,0.0,10.0,1.0,2.0,0.0,3.0,0.0,3.0,2.0,0.0,4.0,1.0,29.0,0.0,21.0,0.0,8.0,647.0
2023-05-18,533.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,5.0,2.0,27.0,0.0,15.0,0.0,9.0,612.0
2023-05-19,590.0,0.0,14.0,3.0,0.0,0.0,1.0,1.0,10.0,1.0,0.0,2.0,2.0,28.0,0.0,14.0,0.0,3.0,669.0
2023-05-20,481.0,0.0,6.0,3.0,1.0,0.0,0.0,1.0,4.0,2.0,0.0,1.0,3.0,38.0,0.0,14.0,0.0,5.0,559.0
2023-05-21,491.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,2.0,1.0,21.0,0.0,10.0,0.0,9.0,558.0
2023-05-22,571.0,0.0,6.0,3.0,2.0,0.0,0.0,0.0,7.0,4.0,0.0,3.0,4.0,33.0,1.0,9.0,0.0,6.0,649.0
2023-05-23,610.0,0.0,12.0,1.0,1.0,0.0,1.0,2.0,6.0,1.0,0.0,0.0,1.0,18.0,0.0,13.0,0.0,5.0,671.0
2023-05-24,543.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,4.0,5.0,28.0,0.0,12.0,0.0,2.0,618.0
2023-05-25,554.0,0.0,9.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,1.0,24.0,0.0,16.0,0.0,7.0,623.0
2023-05-26,569.0,0.0,10.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,26.0,0.0,14.0,0.0,6.0,637.0
2023-05-27,439.0,0.0,8.0,2.0,1.0,0.0,1.0,0.0,5.0,0.0,2.0,1.0,2.0,26.0,0.0,16.0,0.0,6.0,509.0
2023-05-28,511.0,0.0,10.0,3.0,0.0,0.0,2.0,0.0,10.0,1.0,0.0,4.0,1.0,13.0,0.0,20.0,0.0,6.0,581.0
2023-05-29,588.0,0.0,12.0,1.0,1.0,0.0,2.0,0.0,6.0,1.0,0.0,6.0,0.0,23.0,0.0,18.0,0.0,5.0,663.0
